Start,Open
2023-05-23,1.1338417516056E+15
2023-05-23,1.1424254500834E+15
2023-05-24,1.1431608108808E+15
2023-05-24,1.1485799128466E+15
2023-05-24,1.1491129059029E+15
2023-05-24,1.1496780214295E+15
2023-05-24,1.1732927382318E+15
2023-05-24,1.153445434777E+15
2023-05-24,1.1699246595862E+15
2023-05-24,1.1947293571066E+15
2023-05-24,1.2034055183675E+15
2023-05-24,1.1877945060699E+15
2023-05-24,1.1875701760109E+15
2023-05-24,1.2209779018008E+15
2023-05-24,1.2000614034495E+15
2023-05-24,1.1986857479707E+15
2023-05-24,1.1705821027806E+15
2023-05-24,1.1659997751296E+15
2023-05-24,1.1476040884615E+15
2023-05-24,1.1515052945399E+15
2023-05-24,1.1580381832724E+15
2023-05-24,1.1451900953479E+15
2023-05-24,1.1300777760144E+15
2023-05-24,1.1538738312687E+15
2023-05-24,1.1543592618417E+15
2023-05-24,1.1338556360122E+15
2023-05-24,1.1717259040177E+15
2023-05-24,1.1672373361349E+15
2023-05-24,1.1602606333458E+15
2023-05-24,1.1506433589273E+15
2023-05-24,1.1754697168085E+15
2023-05-24,1.1994462940324E+15
2023-05-24,1.1712025221386E+15
2023-05-24,1.1763276516602E+15
2023-05-24,1.2013793950268E+15
2023-05-24,1.1854666197921E+15
2023-05-24,1.1636575169944E+15
2023-05-24,1.1839659647995E+15
2023-05-24,1.179908138129E+15
2023-05-24,1.1574015590554E+15
2023-05-24,1.1475594679845E+15
2023-05-24,1.1374319498915E+15
2023-05-24,1.1541372275196E+15
2023-05-24,1.1708839561399E+15
2023-05-24,1.1788507159975E+15
2023-05-24,1.1550015825313E+15
2023-05-24,1.1478046445699E+15
2023-05-24,1.1425155562534E+15
2023-05-24,1.1252243816002E+15
2023-05-24,1.1578681022998E+15
2023-05-24,1.1607249200056E+15
2023-05-24,1.1238265467538E+15
2023-05-24,1.103065341282E+15
2023-05-24,1.1097089781128E+15
2023-05-24,1.1248877267383E+15
2023-05-24,1.1306974127453E+15
2023-05-24,1.1152353149235E+15
2023-05-24,1.1111121523375E+15
2023-05-24,1.1390619185256E+15
2023-05-24,1.1677320568893E+15
2023-05-24,1.1669292856465E+15
2023-05-24,1.160894699815E+15
2023-05-24,1.1128382050807E+15
2023-05-24,1.1322711999949E+15
2023-05-24,1.1485458315337E+15
2023-05-24,1.142333976457E+15
2023-05-24,1.1560746503657E+15
2023-05-24,1.1546432065087E+15
2023-05-24,1.1442333279402E+15
2023-05-24,1.1156347394075E+15
2023-05-24,1.13496149021E+15
2023-05-24,1.1356222700053E+15
2023-05-24,1.152296256192E+15
2023-05-25,1.1620676785382E+15
2023-05-25,1.1616128895264E+15
2023-05-25,1.1551598018874E+15
2023-05-25,1.1433047303706E+15
2023-05-25,1.146653308157E+15
2023-05-25,1.1454901080351E+15
2023-05-25,1.1493433611733E+15
2023-05-25,1.1361856725563E+15
2023-05-25,1.1276687452197E+15
2023-05-25,1.1499000232E+15
2023-05-25,1.14219637908E+15
2023-05-25,1.1409013296097E+15
2023-05-25,1.1283671607984E+15
2023-05-25,1.1196585812083E+15
2023-05-25,1.1029991262689E+15
2023-05-25,1.1403927239839E+15
2023-05-25,1.1733793243366E+15
2023-05-25,1.14462438816E+15
2023-05-25,1.1615160320235E+15
2023-05-25,1.1760467085261E+15
2023-05-25,1.1640022877494E+15
2023-05-25,1.1489882077353E+15
2023-05-25,1.1318757826463E+15
2023-05-25,1.1030107197632E+15
2023-05-25,1.1189674544072E+15
2023-05-25,1.1350629726642E+15
2023-05-25,1.1151660507366E+15
2023-05-25,1.0960019832815E+15
2023-05-25,1.1310673537777E+15
2023-05-25,1.1764287537124E+15
2023-05-25,1.15970158708E+15
2023-05-25,1.1100791405758E+15
2023-05-25,1.067189763137E+15
2023-05-25,1.0802361423004E+15
2023-05-25,1.1009801715332E+15
2023-05-25,1.1450134947201E+15
2023-05-25,1.1570555837867E+15
2023-05-25,1.1474933802789E+15
2023-05-25,1.1500663707356E+15
2023-05-25,1.1779561876699E+15
2023-05-25,1.1434567154705E+15
2023-05-25,1.1330895075964E+15
2023-05-25,1.1116394542138E+15
2023-05-25,1.1468738646792E+15
2023-05-25,1.1533169778521E+15
2023-05-25,1.1617177652708E+15
2023-05-25,1.1596258353232E+15
2023-05-25,1.1434938181512E+15
2023-05-25,1.1052931922855E+15
2023-05-25,1.1107797072767E+15
2023-05-25,1.1274229428143E+15
2023-05-25,1.1499624678954E+15
2023-05-25,1.1289015256852E+15
2023-05-25,1.0917832423514E+15
2023-05-25,1.0398664212297E+15
2023-05-25,1.0962525971756E+15
2023-05-25,1.1240100486411E+15
