Start,Open
2025-04-14,987724000000000000
2025-04-15,843182100000000000
2025-04-16,1021632900000000000
2025-04-17,982404100000000000
2025-04-18,1041115700000000000
2025-04-19,1027639900000000000
2025-04-20,996463800000000000
2025-04-21,983303800000000000
2025-04-22,988636000000000000
2025-04-23,1014832900000000000
2025-04-24,904307900000000000
2025-04-25,1029529300000000000
2025-04-26,1010585300000000000
2025-04-27,978537900000000000
2025-04-28,1000811100000000000
2025-04-29,981824000000000000
2025-04-30,988670700000000000
2025-05-01,1060483600000000100
2025-05-02,1035480700000000000
2025-05-03,1065236100000000100
2025-05-04,1067434200000000000
2025-05-05,1064975200000000000
2025-05-06,989682000000000000
2025-05-07,887112600000000000
2025-05-08,962432300000000000
2025-05-09,957417600000000000
2025-05-10,953801500000000000
2025-05-11,1036606900000000000
2025-05-12,1011733300000000000
2025-05-13,1069473300000000000
2025-05-14,1084255500000000000
2025-05-15,1080114000000000000
2025-05-16,1067442700000000000
2025-05-17,852643600000000000
2025-05-18,1090767000000000000
2025-05-19,1147905000000000000
2025-05-20,1068650500000000000
2025-05-21,910493700000000000
2025-05-22,1072850600000000100
2025-05-23,1077624600000000100
2025-05-24,1096109000000000000
2025-05-25,1060491000000000000
2025-05-26,1098046000000000000
2025-05-27,1058209700000000000
2025-05-28,1008320100000000000
2025-05-29,1001031600000000000
2025-05-30,1008212500000000000
2025-05-31,852520400000000000
2025-06-01,1092103899999999900
2025-06-02,1122395399999999900
2025-06-03,1100579500000000000
2025-06-04,1101349500000000000
2025-06-05,1067370300000000000
2025-06-06,870771200000000000
2025-06-07,1052525600000000100
2025-06-08,948990500000000000
2025-06-09,951380300000000000
2025-06-10,949353000000000000
2025-06-11,950824800000000000
2025-06-12,944227800000000000
2025-06-13,945248400000000000
2025-06-14,951514500000000000
2025-06-15,926735600000000000
2025-06-16,933993900000000000
2025-06-17,952454900000000000
2025-06-18,923672200000000000
2025-06-19,951207800000000000
2025-06-20,935974600000000000
2025-06-21,720894900000000000
2025-06-22,930460600000000000
2025-06-23,915666400000000000
2025-06-24,847669400000000000
2025-06-25,853028600000000000
2025-06-26,942268400000000000
2025-06-27,921689100000000000
2025-06-28,912129200000000000
2025-06-29,930332200000000000
2025-06-30,926353800000000000
2025-07-01,839233400000000000
2025-07-02,770206400000000000
2025-07-03,842753000000000000
2025-07-04,834207700000000000
2025-07-05,828325500000000000
2025-07-06,836231500000000000
2025-07-07,843038900000000000
2025-07-08,813443800000000000
2025-07-09,771931200000000000
2025-07-10,860050700000000000
2025-07-11,855780200000000000
2025-07-12,795533500000000000
2025-07-13,747103500000000000
2025-07-14,861384200000000000
2025-07-15,829941400000000000
2025-07-16,851152900000000000
2025-07-17,864585600000000000
2025-07-18,867523900000000000
2025-07-19,857333900000000000
2025-07-20,885017800000000000
2025-07-21,890911700000000000
2025-07-22,848339500000000000
2025-07-23,821809900000000000
2025-07-24,860928800000000000
2025-07-25,815367900000000000
2025-07-26,842828200000000000
2025-07-27,833824800000000000
2025-07-28,843701600000000000
2025-07-29,764545200000000000
2025-07-30,645723100000000000
2025-07-31,684748300000000000
2025-08-01,685702800000000000
2025-08-02,706422900000000000
2025-08-03,706401800000000000
2025-08-04,710504200000000000
2025-08-05,703078400000000000
2025-08-06,704567900000000000
2025-08-07,678871600000000000
2025-08-08,669051500000000000
2025-08-09,681723400000000000
2025-08-10,693384800000000000
2025-08-11,689416700000000000
2025-08-12,685185400000000000
2025-08-13,671133900000000000
2025-08-14,693843200000000000
2025-08-15,684103500000000000
2025-08-16,676430800000000000
2025-08-17,682176500000000000
2025-08-18,679672800000000000
2025-08-19,609298300000000000
2025-08-20,646412500000000000
2025-08-21,684321600000000000
2025-08-22,687369600000000000
2025-08-23,691364700000000000
2025-08-24,686530200000000000
2025-08-25,664654000000000000
2025-08-26,689910200000000000
2025-08-27,689346200000000000
2025-08-28,687239500000000000
2025-08-29,657555500000000000
2025-08-30,689839700000000000
2025-08-31,689759100000000000
2025-09-01,677430300000000000
2025-09-02,679643400000000000
2025-09-03,685274900000000000
2025-09-04,681280900000000000
2025-09-05,655929800000000000
2025-09-06,678617900000000000
2025-09-07,690667000000000000
2025-09-08,678335200000000000
2025-09-09,700887000000000000
2025-09-10,702722700000000000
2025-09-11,713089900000000000
2025-09-12,692794800000000000
2025-09-13,708553400000000000
2025-09-14,689084700000000000
2025-09-15,680907600000000000
2025-09-16,692175400000000000
2025-09-17,680789800000000000
2025-09-18,691506400000000000
2025-09-19,698719600000000000
2025-09-20,701574300000000000
2025-09-21,711821500000000000
2025-09-22,693059200000000000
2025-09-23,681556200000000000
2025-09-24,688000500000000000
2025-09-25,691091500000000000
2025-09-26,690485200000000000
2025-09-27,689749000000000000
2025-09-28,682985500000000000
2025-09-29,690434700000000000
2025-09-30,682403200000000000
2025-10-01,681516800000000000
2025-10-02,679203600000000000
2025-10-03,667180000000000000
2025-10-04,685882000000000000
2025-10-05,679672800000000000
2025-10-06,672538900000000000
2025-10-07,678091700000000000
2025-10-08,675995100000000000
2025-10-09,687009600000000000
2025-10-10,695529400000000000
2025-10-11,695508900000000000
2025-10-12,680740700000000000
2025-10-13,678578900000000000
2025-10-14,657967800000000000
2025-10-15,659170900000000000
2025-10-16,660637200000000000
2025-10-17,659235300000000000
2025-10-18,664420200000000000
2025-10-19,661016300000000000
2025-10-20,665891100000000000
2025-10-21,662816200000000000
2025-10-22,652530900000000000
2025-10-23,644638900000000000
2025-10-24,641286100000000000
2025-10-25,602311900000000000
2025-10-26,638226600000000000
2025-10-27,636480400000000000
2025-10-28,624519500000000000
2025-10-29,618410300000000000
2025-10-30,622658500000000000
2025-10-31,635897600000000000
2025-11-01,629330000000000000
2025-11-02,640529300000000000
2025-11-03,628492400000000000
2025-11-04,626491300000000000
2025-11-05,640929200000000000
2025-11-06,632719700000000000
2025-11-07,636892500000000000
2025-11-08,631163700000000000
2025-11-09,640121200000000000
2025-11-10,617965200000000000
