Start,Open
2009-01-10,1.0652200634920637e-7
2009-01-14,0.000002521020816931218
2009-01-18,0.00000558885459978836
2009-01-22,0.000005681173671957674
2009-01-26,0.000006270595440423281
2009-01-30,0.0000064197262493121684
2009-02-03,0.0000058303044808465595
2009-02-07,0.000006256392506243385
2009-02-11,0.000006306102775873014
2009-02-15,0.0000064126247822222205
2009-02-19,0.000006178276368253967
2009-02-23,0.000005972333822645502
2009-02-27,0.000005539144330158728
2009-03-03,0.000005318998850370366
2009-03-07,0.00000531189738328042
2009-03-11,0.000005475231126349206
2009-03-15,0.000005581753132698413
2009-03-19,0.0000057805942112169315
2009-03-23,0.000005446825257989416
2009-03-27,0.000005368709119999998
2009-03-31,0.000005681173671957671
2009-04-04,0.000005745086875767196
2009-04-08,0.000005652767803597883
2009-04-12,0.000005475231126349203
2009-04-16,0.000005631463402328041
2009-04-20,0.0000059155220859259255
2009-04-24,0.00000565986927068783
2009-04-28,0.000005489434060529098
2009-05-02,0.000005901319151746028
2009-05-06,0.0000061711749011640176
2009-05-10,0.000005958130888465606
2009-05-14,0.000005375810587089946
2009-05-18,0.00000622088517079365
2009-05-22,0.0000056740722048677226
2009-05-26,0.0000041969670501587275
2009-05-30,0.0000047082726806349176
2009-06-03,0.000005098853370582007
2009-06-07,0.0000035365306107936477
2009-06-11,0.0000026488472245502603
2009-06-15,0.000004097546510899466
2009-06-19,0.000003891603965291
2009-06-23,0.000003955517169100525
2009-06-27,0.000003998125971640207
2009-07-01,0.000003884502498201055
2009-07-05,0.000003841893695661372
2009-07-09,0.000003955517169100526
2009-07-13,0.000003948415702010579
2009-07-17,0.000003586240880423275
2009-07-21,0.000002712760428359783
2009-07-25,0.00000294000737523809
2009-07-29,0.000002726963362539678
2009-08-02,0.0000014344963521693078
2009-08-06,0.000001725656502857139
2009-08-10,0.0000036501540842327982
2009-08-14,0.0000039200098336507866
2009-08-18,0.000002535223751111106
2009-08-22,9.942053925925879e-7
2009-08-26,9.800024584126935e-7
2009-08-30,0.0000020878313244444397
2009-09-03,0.0000036075452816931173
2009-09-07,0.0000036004438146031685
2009-09-11,0.000003330588065185181
2009-09-15,0.0000033731968677248628
2009-09-19,0.00000355073354497354
2009-09-23,0.0000034087042031745982
2009-09-27,0.000003479718874074068
2009-10-01,0.000004424213997037033
2009-10-05,0.0000038134878273015835
2009-10-09,0.0000029400073752380908
2009-10-13,0.0000032524719271957626
2009-10-17,0.0000033731968677248645
2009-10-21,0.0000037992848931216898
2009-10-25,0.000004296387589417985
2009-10-29,0.000003664357018412695
2009-11-02,0.0000027056589612698375
2009-11-06,0.0000024997164156613717
2009-11-10,0.0000031459499208465565
2009-11-14,0.0000034868203411640137
2009-11-18,0.000004111749445079357
2009-11-22,0.000004246677319788354
2009-11-26,0.000004367402260317453
2009-11-30,0.000004062039175449729
2009-12-04,0.0000037921834260317393
2009-12-08,0.000003898705432380946
2009-12-12,0.000004914215226243378
2009-12-16,0.000005333201784550256
2009-12-20,0.0000073287140368253865
2009-12-24,0.0000090046602700529
2009-12-28,0.000008074368081269836
2010-01-01,0.000008159353166561084
2010-01-05,0.000008792133081933148
2010-01-09,0.000009727573007590926
2010-01-13,0.000009602773288211253
2010-01-17,0.000009867538674135241
2010-01-21,0.00000871178443116339
2010-01-25,0.000009388337902945232
2010-01-29,0.000011340670567432433
2010-02-02,0.000012505219902754361
2010-02-06,0.000014437982669527958
2010-02-10,0.000018253511800987963
2010-02-14,0.000017758225000473506
2010-02-18,0.00002089426746828766
2010-02-22,0.000025777133035741302
2010-02-26,0.00002919862733223875
2010-03-02,0.000032136238786405124
2010-03-06,0.00003281304626383943
2010-03-10,0.00003225786426891313
2010-03-14,0.00003215699754351375
2010-03-18,0.00002992491497488779
2010-03-22,0.00003365748501476627
2010-03-26,0.00004036906605316363
2010-03-30,0.0000427935475017676
2010-04-03,0.00004626985768574903
2010-04-07,0.00004906230400788289
2010-04-11,0.0000554026735154342
2010-04-15,0.00006909629973343362
2010-04-19,0.00008135442541261119
2010-04-23,0.00008771246358593417
2010-04-27,0.00008984578932482146
2010-05-01,0.00009305558638205025
2010-05-05,0.00009164743883699296
2010-05-09,0.00009128756644995741
2010-05-13,0.00008622940843783983
2010-05-17,0.00007527964228700304
2010-05-21,0.0000880284334807102
2010-05-25,0.0001112930602828545
2010-05-29,0.00012097261185830104
2010-06-02,0.0001273691844300969
2010-06-06,0.00011778380113991104
2010-06-10,0.00012462895190756118
2010-06-14,0.00013249744261282291
2010-06-18,0.00013536161915508063
2010-06-22,0.00013911019252776282
2010-06-26,0.00014748884487770126
2010-06-30,0.00015615369737098626
2010-07-04,0.0001722531531414153
2010-07-08,0.0001839630601014567
2010-07-12,0.00019798927829751367
2010-07-16,0.0008051616205265382
2010-07-20,0.0020750055368120583
2010-07-24,0.0016592308952327556
2010-07-28,0.0019047134581419468
2010-08-01,0.0021424543545585837
2010-08-05,0.0025615199902460427
2010-08-09,0.002892421959144732
2010-08-13,0.0033161419996685475
2010-08-17,0.004221992663151155
2010-08-21,0.0041489626631502656
2010-08-25,0.004524756924231334
2010-08-29,0.005418291540839471
2010-09-02,0.005249309735002596
2010-09-06,0.0050998602007426815
2010-09-10,0.00516848189200017
2010-09-14,0.005644936680612474
2010-09-18,0.006571161869090463
2010-09-22,0.008104692096660834
2010-09-26,0.009327179013800525
2010-09-30,0.010202540714949835
2010-10-04,0.009551749283206373
2010-10-08,0.009252118060100649
2010-10-12,0.010235389716285417
2010-10-16,0.011497532356296775
2010-10-20,0.01537384003262443
2010-10-24,0.018528018405170016
2010-10-28,0.021564086472219055
2010-11-01,0.02465964315385044
2010-11-05,0.027668030688423002
2010-11-09,0.03271424298927175
2010-11-13,0.04254216692981109
2010-11-17,0.04687248551095611
2010-11-21,0.05084660636450538
2010-11-25,0.052604858198255965
2010-11-29,0.05817671033545869
2010-12-03,0.07052938374776765
2010-12-07,0.08427217848460254
2010-12-11,0.09399596625657478
2010-12-15,0.09815636253892376
2010-12-19,0.10310350010494204
2010-12-23,0.1082182727188701
2010-12-27,0.1091472433916311
2010-12-31,0.11530471741606932
2011-01-04,0.12421683933852974
2011-01-08,0.12333099123374318
2011-01-12,0.12900856701216218
2011-01-16,0.13913796328580405
2011-01-20,0.15299968457086247
2011-01-24,0.15528810929240014
2011-01-28,0.16157573309930326
2011-02-01,0.16898194672150027
2011-02-05,0.17883031067973956
2011-02-09,0.1982361860102663
2011-02-13,0.2303343538946883
2011-02-17,0.2590261934781887
2011-02-21,0.310610302619111
2011-02-25,0.37154831599081495
2011-03-01,0.4685931451535433
2011-03-05,0.5067330128758327
2011-03-09,0.597677440155298
2011-03-13,0.5726000381572202
2011-03-17,0.47073905955011386
2011-03-21,0.4669515038985613
2011-03-25,0.5156486479899524
2011-03-29,0.5420131393728452
2011-04-02,0.5603809268072919
2011-04-06,0.6225910471783813
2011-04-10,0.6291453907593378
2011-04-14,0.6824322869074056
2011-04-18,0.6812627371440682
2011-04-22,0.678108790258199
2011-04-26,0.7469600475217185
2011-04-30,0.8263122562575635
2011-05-04,0.9579228944903947
2011-05-08,1.100471024207542
2011-05-12,1.2901019680834163
2011-05-16,1.5666916153910992
2011-05-20,1.9280031818972447
2011-05-24,2.598869617733605
2011-05-28,3.4701116355334487
2011-06-01,3.6176413542594257
2011-06-05,3.90047872908568
2011-06-09,4.94823695859516
2011-06-13,6.082953308363065
2011-06-17,7.705129377365814
2011-06-21,9.102005460594055
2011-06-25,11.019536832228633
2011-06-29,11.576946991870843
2011-07-03,11.567054890406988
2011-07-07,11.429934849369147
2011-07-11,11.106488198983916
2011-07-15,11.976675433217062
2011-07-19,12.465066275720805
2011-07-23,12.45482359540666
2011-07-27,13.064530896921976
2011-07-31,13.953111123367032
2011-08-04,14.232809239908475
2011-08-08,13.480222411134246
2011-08-12,12.796151423106526
2011-08-16,12.943696146014487
2011-08-20,12.506918632592145
2011-08-24,13.566866316145445
2011-08-28,13.27193443970749
2011-09-01,12.254607779022535
2011-09-05,12.528838357420463
2011-09-09,12.700555819144848
2011-09-13,12.283937188894544
2011-09-17,12.216325946712958
2011-09-21,12.179374952927116
2011-09-25,12.266637618915317
2011-09-29,11.91758695496246
2011-10-03,11.347533030673414
2011-10-07,11.037012463908729
2011-10-11,10.773083904989178
2011-10-15,9.82534044341441
2011-10-19,9.369762288651303
2011-10-23,8.653863451656225
2011-10-27,8.361925889431673
2011-10-31,8.288941498875534
2011-11-04,8.367635778166152
2011-11-08,8.512159883134881
2011-11-12,8.546345264191645
2011-11-16,8.763626505807338
2011-11-20,8.439707497531762
2011-11-24,7.909563614308019
2011-11-28,7.4861394379532
2011-12-02,7.932839134788684
2011-12-06,8.419331418725472
2011-12-10,8.194931033742987
2011-12-14,7.9362833840583695
2011-12-18,7.623887973314068
2011-12-22,8.046619848660997
2011-12-26,8.505957984772126
2011-12-30,8.866057348138012
2012-01-03,8.558451996094558
2012-01-07,9.019735260561635
2012-01-11,9.423684517271226
2012-01-15,9.400122750309508
2012-01-19,9.37961895864113
2012-01-23,9.298980483817203
2012-01-27,9.51143765959493
2012-01-31,9.686121881783322
2012-02-04,10.215468906962277
2012-02-08,10.043684624480733
2012-02-12,9.679950634686362
2012-02-16,9.934686177704434
2012-02-20,10.068121837115793
2012-02-24,10.494780658121597
2012-02-28,10.506797655805778
2012-03-03,10.884667520298612
2012-03-07,10.380180397562624
2012-03-11,11.204804415183506
2012-03-15,11.555618974672168
2012-03-19,11.262359104582533
2012-03-23,11.650896478911182
2012-03-27,11.565775774042418
2012-03-31,11.82900503977281
2012-04-04,11.590909036432338
2012-04-08,10.62684273628064
2012-04-12,11.054226628935412
2012-04-16,10.85504496935859
2012-04-20,10.409910140375459
2012-04-24,11.418405202413993
2012-04-28,11.03741817897722
2012-05-02,11.861743226742549
2012-05-06,12.266613895083912
2012-05-10,12.79604295144197
2012-05-14,12.440433651038498
2012-05-18,11.028251243200405
2012-05-22,11.385192410670077
2012-05-26,11.071174794464062
2012-05-30,10.935916830795733
2012-06-03,11.423255110468626
2012-06-07,12.055997233303685
2012-06-11,12.037097903264025
2012-06-15,12.229316411827556
2012-06-19,12.221016409317544
2012-06-23,12.334991206213417
2012-06-27,12.285677909913117
2012-07-01,12.506378710690003
2012-07-05,12.534480552513617
2012-07-09,13.36640779497429
2012-07-13,13.445366378383488
2012-07-17,13.010039992404378
2012-07-21,13.632312969008792
2012-07-25,13.691502271615333
2012-07-29,14.844610400976931
2012-08-02,15.399649853477944
2012-08-06,15.634884278863916
2012-08-10,15.72166439512033
2012-08-14,16.58047491994676
2012-08-18,17.112329271753
2012-08-22,17.798766797434983
2012-08-26,17.797756612825186
2012-08-30,18.374648902671417
2012-09-03,18.75337888974597
2012-09-07,19.972034439372326
2012-09-11,20.547995927547824
2012-09-15,19.954355670345272
2012-09-19,20.7387550782879
2012-09-23,21.9714436561213
2012-09-27,21.94642792222307
2012-10-01,21.865069523994265
2012-10-05,21.5211280844035
2012-10-09,21.26974887681514
2012-10-13,22.299722286603043
2012-10-17,22.364799297167057
2012-10-21,22.63454363415556
2012-10-25,23.323433094882198
2012-10-29,24.108880794990466
2012-11-02,24.456806621414565
2012-11-06,24.028956854555865
2012-11-10,24.779861756260722
2012-11-14,24.36685165084413
2012-11-18,23.16903827558985
2012-11-22,24.23419043895829
2012-11-26,24.664807840637703
2012-11-30,26.469326393822847
2012-12-04,26.277317515142233
2012-12-08,23.420025554852618
2012-12-12,22.86083034641303
2012-12-16,21.768397880340085
2012-12-20,20.774048096928446
2012-12-24,21.683511032047445
2012-12-28,22.48151481376916
2013-01-01,23.296847089742045
2013-01-05,22.91605405932753
2013-01-09,22.684235106415855
