Start,End,Open,High,Low,Close,Volume,Market Cap
2024-04-29,2024-04-30,0.00000188539396012278,0.0000018843786159994768,0.0000018078453160295449,0.000001803589448906244,2693.6476920896457,43063.81360814646
2024-04-28,2024-04-29,0.0000017350093854332023,0.000001930668392361065,0.0000017527995336566185,0.0000018727788637373225,2564.3845494935617,42692.91067220393
2024-04-27,2024-04-28,0.0000019035327119198295,0.0000019003814636557562,0.0000017614635845695662,0.0000017438396495015401,2074.279919224996,42685.37861015399
2024-04-26,2024-04-27,0.0000018735961268350155,0.0000018968699461736204,0.0000018699731346492476,0.0000018991048195510131,1743.9910228118579,44226.82968707517
2024-04-25,2024-04-26,0.0000019551700165709045,0.000001940298426423292,0.0000018644186477860852,0.0000018672018532291916,2634.3033719462933,44110.64922012981
2024-04-24,2024-04-25,0.000001972564923418502,0.0000019718925297576985,0.000001938224175416486,0.0000019462805364701855,2064.207606005833,46047.65302676602
2024-04-23,2024-04-24,0.000001930069056814059,0.0000019990096681981208,0.0000019169955360601393,0.0000019766223683855026,2263.2589384307134,45833.07385714914
2024-04-22,2024-04-23,0.0000018305969814206497,0.000001968102165213786,0.0000018212834480685495,0.000001929236688785779,1743.133464695673,43703.285195195065
2024-04-21,2024-04-22,0.0000018663977688374195,0.000001881968297591759,0.0000018154695709588637,0.0000018313242540235963,1751.6624938686298,43168.956824703186
2024-04-20,2024-04-21,0.0000018038418186399508,0.0000018831103293911875,0.0000017961969729467275,0.000001868409945264381,1955.8516396672517,43227.201621888875
2024-04-19,2024-04-20,0.0000019145202662330404,0.0000018562682730908198,0.0000018851785624063943,0.0000018036294113819708,2935.602336530473,43024.192510592744
2024-04-18,2024-04-19,0.000001973966963072064,0.0000019110722641363376,0.0000018976236666267598,0.00000190897684198061,2394.5356697655407,44863.601132542106
2024-04-17,2024-04-18,0.0000018737327079703577,0.0000019239009869249264,0.0000019197360448275507,0.0000019678300966471386,2105.711607008264,44628.07207494566
2024-04-16,2024-04-17,0.0000019162649501409165,0.000001918581450652116,0.0000018095848703746827,0.0000018698092134769068,2579.28578890699,43761.865746428804
2024-04-15,2024-04-16,0.0000018961091346757572,0.0000020250493106421243,0.0000018616337218869959,0.000001927050343886437,2587.837470499729,44987.12548742345
2024-04-14,2024-04-15,0.000001871923945216097,0.0000019505337989072466,0.0000018208576433048651,0.0000018923849139265457,4331.7381772329945,43780.18560778307
2024-04-13,2024-04-14,0.000001926805170278052,0.0000019330369892780383,0.0000016988307517437834,0.0000018717869626904036,3987.194685731205,43724.65022867241
2024-04-12,2024-04-13,0.0000020990857139674506,0.0000021158410388600444,0.0000016255035603362079,0.0000019338054195981335,2343.983152245561,47151.78733539397
2024-04-11,2024-04-12,0.00000204730706583961,0.0000020748336338900516,0.0000020380359797700143,0.000002108067895616504,2001.0392407389627,47721.840620876756
2024-04-10,2024-04-11,0.0000019933391359610824,0.0000020526397366797806,0.0000019827420785324263,0.000002045842765377881,1872.3947082354298,46943.158285331396
2024-04-09,2024-04-10,0.000002041134359714692,0.000002085612730045567,0.0000019999891239025843,0.0000019968600268402194,1893.7351450676535,47223.59760386277
2024-04-08,2024-04-09,0.0000020479688436715903,0.0000020563401997219337,0.0000020149348946593547,0.00000203658507269674,1700.1781777106166,47359.39018861883
2024-04-07,2024-04-08,0.0000020803190096460575,0.0000020542922251251093,0.0000020361305655846222,0.000002052166732061147,2236.5780341181535,47657.85516663867
2024-04-06,2024-04-07,0.000001942797603325578,0.000002121748908360437,0.000001946636621538878,0.000002079726190140788,1630.67422335113,46492.354011614516
2024-04-05,2024-04-06,0.000001931246605499625,0.000001985854108419158,0.0000019344398343284285,0.000001944514723959778,1805.791595652785,45253.55342914633
2024-04-04,2024-04-05,0.0000019503019382583627,0.000001947295794452978,0.000001951621261339498,0.000001923914171021128,1613.7470270654073,45350.98616248823
2024-04-03,2024-04-04,0.0000019755583040496325,0.0000020032833744309932,0.000001946886516665152,0.000001958140565439952,2091.2181510667865,45685.94458585021
2024-04-02,2024-04-03,0.000001924849872395365,0.0000019271427623416635,0.000001900313796510216,0.00000197478515255727,2355.653017804112,45059.86800820046
2024-04-01,2024-04-02,0.000001973735094227165,0.0000019971042884443855,0.000001923822291777353,0.000001920552661292958,1987.9571540693375,44971.31661905163
2024-03-31,2024-04-01,0.0000019046447314663798,0.000001955041977935669,0.0000019046447314663798,0.0000019585764110815175,1411.340317627238,44339.993293684885
2024-03-30,2024-03-31,0.0000019729872551749627,0.0000019776154483335307,0.0000018937842828309536,0.0000019065114228070837,1795.2912598970481,44821.33506194767
2024-03-29,2024-03-30,0.0000019739524720804186,0.0000019950149038665316,0.000001947636256155092,0.000001970389950540375,1814.8379637640633,45516.05260915967
2024-03-28,2024-03-29,0.0000019143767947262716,0.0000019632924987535527,0.0000019194224630722554,0.0000019742282606579516,2484.49105314899,44694.80826216277
2024-03-27,2024-03-28,0.0000019390025030548537,0.000001942229034266417,0.0000019042798911611992,0.000001912739033690706,3531.901204021768,44806.83124669326
2024-03-26,2024-03-27,0.000002088603678394142,0.000002093163028742109,0.0000019648402169984892,0.0000019504934834082296,2083.557309052472,47502.262957966996
2024-03-25,2024-03-26,0.000002207085967837268,0.000002144123206096942,0.0000021847399651275247,0.000002083232149662164,2082.279540478945,50170.42794387347
2024-03-24,2024-03-25,0.000002172303759943734,0.0000022061348443445613,0.0000021844859895306724,0.00000220079242331718,1935.4018656591506,50378.80024547447
2024-03-23,2024-03-24,0.0000022906640933950727,0.0000022140107412792877,0.000002196289032610467,0.0000021580616958681755,2830.924546882719,50618.00029402089
2024-03-22,2024-03-23,0.0000022616846521093207,0.000002364026498157514,0.000002285084595078249,0.0000022962712520258653,4711.069280494865,53659.8893284831
2024-03-21,2024-03-22,0.0000019654367633884437,0.0000022665434646063303,0.00000205698690785283,0.0000022559103527182477,4053.800465281133,50050.614182697565
2024-03-20,2024-03-21,0.0000019139406360317163,0.000001983119648695661,0.0000019211498035226236,0.000001968858778126467,3382.994816040186,45108.22094655229
2024-03-19,2024-03-20,0.000001953102776482578,0.0000019599621170699785,0.0000018877275428290927,0.0000019188233926257137,3119.4212280382953,44830.96736672466
2024-03-18,2024-03-19,0.000002037268829637223,0.0000020191926610509677,0.000001925305915835836,0.0000019524743667091397,2168.7341349522035,45278.33111791775
2024-03-17,2024-03-18,0.0000019715172037743363,0.0000020738939925599773,0.0000019393282308543474,0.000002032155551288011,2616.788262994669,45868.527506218314
2024-03-16,2024-03-17,0.000002025706158184981,0.000002065167354202438,0.000001947266693088293,0.0000019808998732736118,3044.9686504761335,46264.169578129746
2024-03-15,2024-03-16,0.000002053908282457852,0.000002038866240698628,0.000001910649771322178,0.0000020149833134114193,4478.029085054342,46004.79133850883
2024-03-14,2024-03-15,0.000002028596055034701,0.0000020290498013169937,0.0000020357304845848126,0.000002050549729324683,2683.141647981873,46532.43484614467
2024-03-13,2024-03-14,0.000002089198702215022,0.0000020544194672989456,0.0000020240872163312695,0.0000020254984281040027,2995.607966164181,46809.73176766565
2024-03-12,2024-03-13,0.0000021463806112270984,0.0000021954638249420917,0.0000020816089359092975,0.0000020902846371169907,3266.332865090686,48869.018526153224
2024-03-11,2024-03-12,0.000002168068831397395,0.0000021849395395520114,0.0000021288691420231784,0.000002139711412562401,3071.8573314249734,48938.28499438551
2024-03-10,2024-03-11,0.0000021676147750686924,0.0000021870603235478926,0.000002120967578300752,0.000002149461006274998,2968.305952020657,49512.128514808624
2024-03-09,2024-03-10,0.0000022062779729418728,0.000002202320196772221,0.000002099429367199151,0.0000021629961816100296,3181.3995541825534,49780.39403776915
2024-03-08,2024-03-09,0.000002401351186854591,0.000002349826422064067,0.0000022331577806730145,0.0000022004994250207526,3632.6728276241174,52084.85147188104
2024-03-07,2024-03-08,0.0000022751747170988664,0.000002426255463712992,0.000002235294630970039,0.0000024006455281801634,3499.572507218315,53539.466835161475
2024-03-06,2024-03-07,0.0000024010835877023166,0.0000023236198632515186,0.0000023228904626225376,0.00000226233753687518,5120.120828606624,52565.81604077711
2024-03-05,2024-03-06,0.0000023705322094239983,0.0000024353501974636803,0.00000218577998164793,0.0000023884834163428633,3527.2105720063537,55353.24014903667
2024-03-04,2024-03-05,0.0000026463362062102834,0.000002509381311148575,0.0000024863721682466813,0.000002368130682247631,2887.9939363187136,57541.354079102064
2024-03-03,2024-03-04,0.0000027501335387695087,0.0000026962059976100477,0.0000026457263793639735,0.0000026504931616468803,2530.089421923966,61640.83794707297
2024-03-02,2024-03-03,0.0000027866549379295084,0.0000027973509424236196,0.0000027053017932351666,0.0000027536415250653913,2360.2071660561473,63099.07151865931
2024-03-01,2024-03-02,0.000002811929159302803,0.0000028004693860935737,0.0000028064070785540896,0.000002780219401972957,2856.3428367124143,63925.05759121824
2024-02-29,2024-03-01,0.000002797806233855254,0.0000028822991190045543,0.0000027971661845002194,0.000002801545982002848,5313.420018102239,64513.84870681247
2024-02-28,2024-02-29,0.000002964420209186849,0.000002911847031868638,0.0000027338174307386342,0.0000028047332816918844,3468.853264467595,66729.29250337431
2024-02-27,2024-02-28,0.0000031335616338930095,0.000003038814743238111,0.0000030613445423190356,0.0000029655191385325063,2946.3690535659443,68874.11615057004
2024-02-26,2024-02-27,0.0000032979944218920244,0.0000031289237781000247,0.000003152887407450311,0.000003128722454157949,2694.3828403621155,72890.61048796504
2024-02-25,2024-02-26,0.000003298363240855155,0.000003372411124735564,0.0000033007895381106947,0.0000033063316171555057,2341.350624258519,75885.22148894116
2024-02-24,2024-02-25,0.0000031742619472627225,0.0000033113821249220273,0.000003147710086139981,0.0000033001024587904594,2601.489168830042,73646.23259819053
2024-02-23,2024-02-24,0.0000032813320794017243,0.0000033233565703023074,0.0000031781679435706916,0.000003192571298320929,3013.725966810881,74100.4082399406
2024-02-22,2024-02-23,0.0000033227620719405703,0.000003360304050611839,0.0000032760539536286124,0.0000032846908245555073,4039.1769940456293,75298.94016956045
2024-02-21,2024-02-22,0.000003452609763230865,0.0000034495286366713434,0.000003256473864311321,0.0000033271717104418134,5586.520956952781,76762.8985463828
2024-02-20,2024-02-21,0.000003539305239560468,0.000003582217234653194,0.000003311975403036995,0.0000034385793583159533,7115.081408126364,79025.92651072898
2024-02-19,2024-02-20,0.0000031320029644375095,0.000003498193368072142,0.0000031446271898687206,0.000003545820449902099,4108.02424321493,75267.58886987102
2024-02-18,2024-02-19,0.0000031612273738434686,0.0000031760490148394985,0.0000031083048575604543,0.0000031294983786089092,6777.885244378475,71677.96811379412
2024-02-17,2024-02-18,0.0000028928807450519953,0.0000032467338848389292,0.0000029618453509006863,0.000003177422433329579,10343.874315494208,71634.95367097705
2024-02-16,2024-02-17,0.00000267957195633742,0.00000281856618746315,0.000002685999131460323,0.0000028309508783469324,2513.5670976512797,62073.41421159613
2024-02-15,2024-02-16,0.0000027474152499566165,0.0000027333478903070922,0.000002693963107733329,0.000002678607635141213,2613.1790916407635,61338.81488878791
2024-02-14,2024-02-15,0.0000027629434287368757,0.0000027416323385675666,0.000002762810701678351,0.000002736951988183325,2875.180163548763,62357.734574700866
2024-02-13,2024-02-14,0.000002905326503517461,0.0000028905515282638468,0.000002801281893680282,0.0000027662329858479604,3510.859320421627,63993.19886208342
2024-02-12,2024-02-13,0.0000029433176796057574,0.0000029272336363769463,0.0000028322673699615273,0.0000028906318903570983,4090.6369589909064,65805.29113919052
2024-02-11,2024-02-12,0.0000029462256491309073,0.000003053802129152646,0.0000028400339428882487,0.000002943799849322862,4463.349654520234,67040.9898945635
2024-02-10,2024-02-11,0.000002910482823786173,0.0000029652545561408172,0.000002839524582689184,0.0000029109756524845583,4885.079799059561,66101.54329723465
2024-02-09,2024-02-10,0.0000027881635822244896,0.000002887723048806658,0.0000027649880779674845,0.0000029157659956176616,6371.882278478114,63839.01848304095
2024-02-08,2024-02-09,0.0000026268578028659356,0.000002851367945163235,0.0000026307423625149497,0.000002768590685614177,7992.483574474484,62718.4696590662
2024-02-07,2024-02-08,0.0000024339925380519457,0.0000027292407736967994,0.0000024132629376342176,0.000002645835757703808,3386.1393194036227,57326.946860390824
2024-02-06,2024-02-07,0.000002341539417560323,0.000002434192096779149,0.0000023351594765791186,0.000002424516991093165,2489.311283119006,53056.02222940009
2024-02-05,2024-02-06,0.000002369872462085311,0.000002337867051746312,0.0000023464034858158214,0.0000023413721201043496,2514.000470130282,52963.6080904748
2024-02-04,2024-02-05,0.0000023688920736879185,0.0000023769356272446843,0.0000023712575501843695,0.0000023690296756160452,2630.4771877012067,53175.363961646115
2024-02-03,2024-02-04,0.00000236921008968948,0.000002374571615024291,0.0000023620123226707993,0.000002372024448000541,2405.6899383808354,53558.3095802748
2024-02-02,2024-02-03,0.0000023539942349915997,0.00000237514439379713,0.0000023621045046033204,0.0000023707799821996794,2267.784922211809,53390.65543723298
2024-02-01,2024-02-02,0.000002330623838087706,0.000002357110801657082,0.000002325234564708775,0.0000023492139018733983,2152.892992077417,52766.463123864654
2024-01-31,2024-02-01,0.000002415446048500444,0.0000023748506739022028,0.000002347834271901218,0.000002330022987678211,2173.204136098812,53304.692521936115
2024-01-30,2024-01-31,0.000002481917993457716,0.000002465562366652346,0.000002416155644725113,0.000002410957324327417,2135.0942072671123,55036.236421972026
2024-01-29,2024-01-30,0.0000024804898468528292,0.0000024954342937292175,0.0000024236839096919456,0.0000024808602624188513,2165.3768981164267,55496.32315893753
2024-01-28,2024-01-29,0.000002535573623055995,0.000002564729647118893,0.000002479949672345241,0.000002481387758627223,2262.53028226708,56770.93781130821
2024-01-27,2024-01-28,0.0000024943744091368433,0.00000252553631638161,0.000002491259922614571,0.0000025276168794278487,2277.705718701475,56341.906879919436
2024-01-26,2024-01-27,0.0000024704255593207656,0.000002501034770721909,0.0000024578684664844812,0.000002496863475582641,2155.3131056312363,56087.47897606864
2024-01-25,2024-01-26,0.0000024870918162379907,0.0000024934151489793742,0.0000024313018880627617,0.000002472621896208933,1877.8555113437899,55332.08487001686
2024-01-24,2024-01-25,0.000002455096587093942,0.0000025427599345298184,0.0000024400111906557175,0.0000025038929689409695,2323.256819850543,55799.480744006236
2024-01-23,2024-01-24,0.0000024829860858343935,0.0000024855030736703175,0.000002419553614643626,0.0000024571630594396337,2599.1710258462326,54988.59613722823
2024-01-22,2024-01-23,0.0000024643084334575937,0.0000024688304552411672,0.0000024725310927950414,0.000002482630075783522,2473.319477429555,55054.55488366445
2024-01-21,2024-01-22,0.0000024728076704183406,0.0000025084206664289157,0.000002466383418862964,0.0000024667280418734955,2418.701375259266,55667.824595692495
2024-01-20,2024-01-21,0.000002555725786246843,0.00000255091896972183,0.0000024455485658098016,0.0000024689398630146203,2913.6266827923037,55896.19323392501
2024-01-19,2024-01-20,0.0000025226030872739233,0.0000025224645891948106,0.0000023709752038410895,0.000002555124920904812,3103.9398161948748,55087.03278673893
2024-01-18,2024-01-19,0.0000026246085764178443,0.0000026150138951609766,0.0000024964533157819964,0.0000025184708661228025,2807.178313504344,57189.80828227213
2024-01-17,2024-01-18,0.0000026093358584619226,0.0000026144135460159544,0.000002606387993512924,0.000002621855031832849,5413.105645923303,58397.13667122821
2024-01-16,2024-01-17,0.0000025933470415415053,0.0000026208563023571907,0.000002609394146558265,0.0000026096124382132155,6253.579248910744,58314.38952666987
2024-01-15,2024-01-16,0.000002707636358453491,0.0000026423603165549658,0.0000026040785118981563,0.0000025895355434210688,6364.0725325260155,58825.20879784177
2024-01-14,2024-01-15,0.000002665426003060472,0.0000027315970923161634,0.000002697822343576287,0.000002697822343576287,4133.017902642066,60146.231878835766
2024-01-13,2024-01-14,0.0000026938433338708713,0.000002698990474030797,0.000002651962605507923,0.000002669057124764905,2485.5131936761964,59399.91094644411
2024-01-12,2024-01-13,0.0000026735633820656493,0.00000270579971929962,0.0000026486135528230136,0.000002690864975516865,3489.7856114173997,59395.06580507847
2024-01-11,2024-01-12,0.000002562488384641887,0.000002636110061059662,0.000002512102687675525,0.000002658333459942342,3624.9584709633064,57618.67727835786
2024-01-10,2024-01-11,0.0000024287512162246382,0.0000025826655790258405,0.0000024714906047936946,0.0000025737579288747865,2894.8155556622323,55254.55387336419
2024-01-09,2024-01-10,0.0000024422889702832727,0.0000024427043541801777,0.0000023999037406126976,0.0000024114780646129145,3089.955215603812,54018.012625600786
2024-01-08,2024-01-09,0.0000024187870278848353,0.00000244832534449822,0.000002277530791736602,0.0000024271776834342745,2418.154185673863,52143.886107269835
2024-01-07,2024-01-08,0.000002461535431830517,0.0000025458713310288465,0.0000024007867928121122,0.000002423479852161546,2423.185376465983,54909.09575294166
2024-01-06,2024-01-07,0.000002497867657737844,0.0000025116615233099013,0.0000023949039281934166,0.000002447463082456333,3035.1843506459622,54575.64497233948
2024-01-05,2024-01-06,0.0000026823531895127246,0.000002686794290053051,0.000002460615575574475,0.0000025052805065750958,3993.7073870320583,56945.07870559752
2024-01-04,2024-01-05,0.000002464876306284938,0.000002650080599685808,0.0000024116251302996754,0.0000026481217448515847,4277.310199694654,54910.28061996015
2024-01-03,2024-01-04,0.000002591128657457151,0.000002645848718147078,0.000002257040010871661,0.000002482798660552458,4043.955337540555,55820.86926877789
2024-01-02,2024-01-03,0.0000026486720995726293,0.000002690917694241568,0.0000025754513963931745,0.0000025936628040401434,2772.8026658309946,57774.19280184716
2024-01-01,2024-01-02,0.0000026532860535391574,0.000002648172649250348,0.0000025928471891239687,0.000002648172649250348,2177.0068905967787,58109.24114764112
2023-12-31,2024-01-01,0.0000028246318805669497,0.0000027845188892441356,0.0000026253411632231203,0.0000026421030106346807,3062.045744776652,59642.90706809041
2023-12-30,2023-12-31,0.0000028653749753743654,0.000002949839270906368,0.0000027047512755214156,0.000002788662301737615,7656.578346961907,61539.758556562236
2023-12-29,2023-12-30,0.0000026437349205211373,0.0000029730710974195884,0.0000026239557828105255,0.0000028395958047056296,9803.35106945609,62145.256830454775
2023-12-28,2023-12-29,0.0000024654643484363518,0.000002598978335985375,0.0000024576063269568574,0.0000026401611937235045,2968.225130771953,55299.50435436866
2023-12-27,2023-12-28,0.000002491675463624149,0.0000024394559344319505,0.0000024238538494375365,0.0000024445067110769393,2938.639611829016,53875.36178284073
2023-12-26,2023-12-27,0.000002515559845505154,0.0000025879748224964947,0.00000238639973702011,0.0000024665737874650157,3362.9600397040226,54746.18522643055
2023-12-25,2023-12-26,0.0000024365491851490248,0.0000025100536415335153,0.0000024170909825933193,0.000002510131648731708,3172.8882099832203,53896.00747965408
2023-12-24,2023-12-25,0.000002570430712905544,0.0000025825705277191686,0.0000024064730653595725,0.0000024392226903861384,2990.437762578323,54864.7355085007
2023-12-23,2023-12-24,0.00000251168608650317,0.000002611618447131321,0.000002436558169404945,0.0000025890248626628104,2711.483220684036,54813.49067403707
2023-12-22,2023-12-23,0.000002569657910268593,0.0000026074576444016644,0.0000024478630140596766,0.000002506663338801974,3076.595785200343,55617.40207806843
2023-12-21,2023-12-22,0.000002609603005291055,0.000002614914764391308,0.000002516612391229488,0.000002578176452368087,4221.968348367056,56283.67172214956
2023-12-20,2023-12-21,0.0000025237728065510395,0.0000026554406250313596,0.000002482713036282642,0.0000026146480889228757,3323.483573944537,56194.149257865436
2023-12-19,2023-12-20,0.000002566732551122812,0.000002647768973744918,0.0000025228689216210766,0.0000025275912630451163,3813.273728176129,56147.15827269119
2023-12-18,2023-12-19,0.000002564815387762675,0.0000025480962565996106,0.00000235125233003061,0.0000025494457581605135,4160.311027366891,54947.92173846557
2023-12-17,2023-12-18,0.000002802935291719321,0.0000028160116690619296,0.000002527682699607299,0.0000025774334297458935,2308.840738471408,57883.78206180367
2023-12-16,2023-12-17,0.0000028132561405476144,0.000002927277462355281,0.000002798162160156281,0.0000028029876822062225,1623.6991477628558,62111.15677907652
2023-12-15,2023-12-16,0.0000029957852049947274,0.0000029952596557174782,0.0000028035495526959783,0.000002801032858725835,1791.535294219219,63378.790492732645
2023-12-14,2023-12-15,0.0000029955051865592505,0.00000301553098142363,0.0000029853426883270296,0.0000029974590219326515,2609.133921932387,65396.396605229755
2023-12-13,2023-12-14,0.0000028785696541608974,0.0000030435002170349596,0.0000028996827459326294,0.000002963962115250728,2606.915605111855,64307.67466252576
2023-12-12,2023-12-13,0.0000028940588000388216,0.0000029974682310631164,0.0000028462938206383285,0.0000028668203181506016,2001.7069780778254,63745.55547700101
2023-12-11,2023-12-12,0.0000029559120096089826,0.0000029552776998089597,0.000002851670227814677,0.000002889370029458645,2060.106132377402,62888.94089237045
2023-12-10,2023-12-11,0.000002929700275723857,0.000002977396056324508,0.0000028431678562307077,0.0000029558258573008668,1433.7096151239411,63985.12411243587
2023-12-09,2023-12-10,0.000002970391107381266,0.00000301375623066035,0.00000289075578153122,0.0000029381892203779067,1723.1492705163325,64265.86032931888
2023-12-08,2023-12-09,0.0000029505451130450787,0.000003026738073747264,0.0000029200449384409367,0.000002959849489972568,2148.252103277895,65404.90576478807
2023-12-07,2023-12-08,0.0000031312513174793727,0.0000031584598450846083,0.000002941026430030267,0.0000029333844619176878,1784.830008558572,66431.01580142057
2023-12-06,2023-12-07,0.0000031782714186202386,0.0000032005177545528854,0.000003112784352563535,0.000003137797320086713,1992.9215253249788,68729.85111599175
2023-12-05,2023-12-06,0.0000034823900977080466,0.0000033057236555098295,0.0000033386115854152597,0.000003176989340043896,3990.3633816635615,72487.35055385435
2023-12-04,2023-12-05,0.000003510858318899149,0.0000035429254292157306,0.000003453324120065153,0.0000034704752976759015,3869.33815167894,75367.99219055232
2023-12-03,2023-12-04,0.0000034928618407852517,0.000003562567990894666,0.000003496788086156948,0.000003515327498899496,2054.9365227911853,76687.37182544163
2023-12-02,2023-12-03,0.000003571631538811748,0.000003557333571267872,0.0000035030630758552457,0.0000034836284808256834,2648.0516744006864,77226.06049466049
2023-12-01,2023-12-02,0.0000034073624660193854,0.0000036343416212188134,0.000003412815953833818,0.000003568823511119312,1852.5301599373377,75988.20810242384
2023-11-30,2023-12-01,0.000003407928506840815,0.0000034446689981965284,0.000003392385766373584,0.0000034118095831452092,1507.7027453374178,74219.9317186273
2023-11-29,2023-11-30,0.000003507984589086901,0.000003516149227267571,0.000003395768485192639,0.000003412133432327349,2238.077152293044,75341.10067256656
2023-11-28,2023-11-29,0.0000034563479958285803,0.0000035302713790515876,0.000003343940702163404,0.0000035059524953892973,2386.992619949816,75230.09137272567
2023-11-27,2023-11-28,0.000003486527622713646,0.000003522793242415926,0.000003329079998058601,0.000003439569411378024,2297.169098560387,74200.30709608036
2023-11-26,2023-11-27,0.0000036424746890864777,0.0000036759747406249387,0.0000034372019074066166,0.0000034838139889599487,1979.1680634459128,77161.66891603741
2023-11-25,2023-11-26,0.0000037076826146127342,0.0000037516889691102897,0.000003564084217670364,0.0000036359250922878486,3237.0044789821272,79338.51442693527
2023-11-24,2023-11-25,0.0000033983681896914225,0.0000037197893573480867,0.000003380767897628973,0.0000036984863931577314,2830.177499403086,77145.64357343121
2023-11-23,2023-11-24,0.000003411684242166234,0.0000034809157320202995,0.0000033642892648256718,0.000003377806540249359,3376.5841770456623,73754.28085429937
2023-11-22,2023-11-23,0.0000033132171170909926,0.000003568970825141561,0.0000033132171170909926,0.0000034362389045922254,5304.292121235492,75392.57764858671
2023-11-21,2023-11-22,0.000003443067477913987,0.000003523871392678651,0.0000032085038656839577,0.0000032142919187085443,4552.782502106621,73826.26748110697
2023-11-20,2023-11-21,0.000003876576865649026,0.000003871105273329577,0.0000034929335751298188,0.0000034775480597116,5752.511446993221,80260.91746675292
2023-11-19,2023-11-20,0.0000037652764459351216,0.000004087315605852859,0.000003684579519480668,0.000003847789150414701,7190.757413316274,84228.7410262845
2023-11-18,2023-11-19,0.0000036964703846454787,0.000003985081808248099,0.000003527713779060442,0.000003821318973918593,8036.989443613558,79936.15911237447
2023-11-17,2023-11-18,0.000003504603613698158,0.000003872679420646676,0.000003149057187403056,0.0000037893440959680124,6847.058299967076,75609.589820115
2023-11-16,2023-11-17,0.0000030910200255240057,0.0000038256792143910665,0.0000031493171468400706,0.000003460087157293913,5951.307330347794,75036.7837649452
2023-11-15,2023-11-16,0.0000025169255887411187,0.000003120694259289151,0.000002525146679165004,0.0000030792766625565474,2616.0204081602233,61213.94365258789
2023-11-14,2023-11-15,0.0000022101655425502374,0.000002477824224322925,0.000002275739270613614,0.00000253014257634198,1338.8535826681439,51094.1578803385
2023-11-13,2023-11-14,0.000002367959851378492,0.000002400063803391355,0.0000021750319665107016,0.0000022182674664985788,1129.1106159702806,49303.9468522003
2023-11-12,2023-11-13,0.0000023860095061469616,0.000002452802984876459,0.000002339761448047167,0.000002367335463701314,1173.7645904540354,51534.3163942081
