Start,End,Open,High,Low,Close,Volume,Market Cap
2024-03-18,2024-03-19,0.000038135254506207755,0.000038135254506207755,0.00003697828768891066,0.000037466280776440574,41148.713300611955,859093.3466090512
2024-03-17,2024-03-18,0.000036612037600240326,0.00003878138847583055,0.000036584265919225497,0.00003807922976634911,48891.35858493389,856995.0644394158
2024-03-16,2024-03-17,0.000037577000773707734,0.00003816908110977115,0.00003622075106818859,0.000036610738031748423,56376.9724674255,856571.6478318037
2024-03-15,2024-03-16,0.00003772647699587049,0.00003748131497968399,0.00003488223889501061,0.000037369579971684984,82454.56658338284,847092.5620461166
2024-03-14,2024-03-15,0.000036894754361600295,0.00003717240420948448,0.000037278090727933085,0.00003765069668688623,49244.08237534078,854016.431228012
2024-03-13,2024-03-14,0.00003746919627447101,0.000037047416438319754,0.00003642090879945914,0.00003684356183167638,54135.9716138931,845935.2287920213
2024-03-12,2024-03-13,0.000038050995091982545,0.00003887385579129793,0.000037258245918718225,0.00003750993644869127,58420.374804273284,874052.4914430551
2024-03-11,2024-03-12,0.000038362911835395014,0.00003890623435332581,0.000037899274550305055,0.00003787295247242069,54668.14530964871,870927.5811442127
2024-03-10,2024-03-11,0.0000378033951453114,0.000038481160777504814,0.000037733011535444894,0.00003804910150734011,52308.716071307324,872523.2218074197
2024-03-09,2024-03-10,0.000038615868698268086,0.00003828255802004734,0.000036662030405220546,0.00003778509942364038,55396.07745524777,866800.4495831323
2024-03-08,2024-03-09,0.0000414103153251829,0.000040867590561676764,0.000038572871539459196,0.00003853208335267852,62573.34662669185,897169.5552559141
2024-03-07,2024-03-08,0.000039248289295966686,0.000041827546938527655,0.000039183249928162476,0.000041484811683303637,61098.21099467233,934732.9236613218
2024-03-06,2024-03-07,0.00004284807871432795,0.000040285871437125895,0.00004153422121025339,0.000039080755922675196,89547.93191619593,919345.5141994731
2024-03-05,2024-03-06,0.000044503641516843774,0.00004390900877954368,0.000039804349068984384,0.000042812870768512894,63741.09096497151,1000302.0357071281
2024-03-04,2024-03-05,0.000047710489076594804,0.000047079802287820096,0.000044970374591132376,0.00004442496820606022,53339.11002620397,1062746.2120624322
2024-03-03,2024-03-04,0.00004962939281880423,0.00004865517211611852,0.000047847633195683296,0.00004780394055302792,45627.67921460493,1111632.006361953
2024-03-02,2024-03-03,0.000050522463595423316,0.000050335981688411976,0.000048886306612620356,0.000049738261672134614,42597.376305922175,1138821.5969727656
2024-03-01,2024-03-02,0.00005136066555021893,0.00005100155318836356,0.00005096783045065096,0.00005044177967746165,51780.29967347102,1158845.008439875
2024-02-29,2024-03-01,0.0000513546714135403,0.00005198667261650607,0.00005113871167820973,0.00005119019916989939,96014.82946959186,1165781.3914406155
2024-02-28,2024-02-29,0.00005205676533372996,0.000053291155004968146,0.00004787458726487057,0.0000517900138560809,62069.39078766228,1194010.301848804
2024-02-27,2024-02-28,0.000053734114536757504,0.000053130940993852156,0.0000525565777329912,0.000052075722134303444,51333.95076778255,1199978.8293217518
2024-02-26,2024-02-27,0.00005479612861801191,0.00005370697066113619,0.000052727199862409505,0.00005355498750294149,45176.22976693097,1222143.682749115
2024-02-25,2024-02-26,0.00005665788706183123,0.00005616555673559213,0.000056567465036949435,0.00005489246103714297,39615.682535422704,1283978.9190430096
2024-02-24,2024-02-25,0.000054984435442623935,0.00005686384797059664,0.00005460407053356171,0.000056710993635325574,44848.485351022566,1269627.4208680864
2024-02-23,2024-02-24,0.000056560528540198764,0.00005713075403030929,0.00005518792823888735,0.00005531973251313328,52175.358319177096,1282868.91180336
2024-02-22,2024-02-23,0.000057990095770705404,0.000057636659516327586,0.00005725975361404288,0.000056652195216874484,70027.20738576184,1305457.6481681939
2024-02-21,2024-02-22,0.00005984746064952972,0.00005980250529484499,0.00005722018873874895,0.000057883656007170116,97634.12386002278,1341564.5268822087
2024-02-20,2024-02-21,0.00006204251619406963,0.00006260348878198117,0.000058177348338243614,0.00005955812698095868,125345.77467789278,1392192.9223201976
2024-02-19,2024-02-20,0.00005651232760194486,0.00006143732965835465,0.00005662779825406974,0.00006219862569660453,73283.4996634191,1342706.857857989
2024-02-18,2024-02-19,0.00005831347649253395,0.00005727068555098449,0.0000572274705808806,0.00005653447973861263,124238.26293243456,1313853.2046363682
2024-02-17,2024-02-18,0.00005363345328197094,0.000060177065367103586,0.00005479592453902075,0.000058618955852603753,191356.68892091795,1325212.1136998362
2024-02-16,2024-02-17,0.000049081908419286964,0.000051658492109700326,0.00004997994592560346,0.00005242497417052381,46318.57594775871,1143853.3521476677
2024-02-15,2024-02-16,0.000051146333949182524,0.000050298491811479486,0.0000498195982965844,0.000049105800014544606,48367.909440339776,1135333.6834850628
2024-02-14,2024-02-15,0.000051836090098374246,0.00005101431683356091,0.00005175450348145595,0.00005091446946956463,53737.33832052487,1165470.8536964206
2024-02-13,2024-02-14,0.000054293978865296874,0.000053904048039466276,0.00005201768134308733,0.000051890708155046646,65591.48891637311,1195550.379780392
2024-02-12,2024-02-13,0.00005651623489256272,0.0000550939439147696,0.000054490940512084014,0.00005423434202824102,78364.40561808753,1260633.143039896
2024-02-11,2024-02-12,0.00005607499984215293,0.00005810746306331233,0.000053993956619577995,0.00005652880069111861,85132.64081940886,1278720.4576480754
2024-02-10,2024-02-11,0.0000549409942394157,0.00005647094279675771,0.00005354095528606279,0.00005543066311771278,92204.78719390913,1247651.8262984836
2024-02-09,2024-02-10,0.000051989293161210924,0.00005489511980210744,0.00005147399800123411,0.00005500670832622729,119966.41710774017,1201927.1518799027
2024-02-08,2024-02-09,0.00004794024442692199,0.000052666914520673084,0.0000481110346650254,0.000051613322875049534,147229.3971864339,1155335.8094911203
2024-02-07,2024-02-08,0.000044024788760453745,0.00004938425530497505,0.000043691735113692174,0.000048196438826114055,61249.44878779708,1036946.0806782999
2024-02-06,2024-02-07,0.00004335816150611864,0.000044064338103815355,0.000043120283510744036,0.00004393012997369742,45601.60346465796,971931.3544771792
2024-02-05,2024-02-06,0.00004390271433585867,0.00004334927335207328,0.0000433917757140796,0.00004333339038621793,46526.749069820304,980200.4942863528
2024-02-04,2024-02-05,0.00004410270819405667,0.00004398188934123303,0.000043762515470496994,0.00004387381860415069,48765.11468286108,985791.754445391
2024-02-03,2024-02-04,0.000044085081400556043,0.00004400927771656852,0.00004394114057300261,0.000044155001179804796,44660.38181610954,994282.1463061763
2024-02-02,2024-02-03,0.00004384391384301771,0.00004425287842771504,0.00004391449911136632,0.0000442130671550777,42212.83633846952,993820.4359244935
2024-02-01,2024-02-02,0.000043324818552574755,0.00004402922037339663,0.00004333131180773535,0.00004380463521910131,39986.31115945762,980046.9512508988
2024-01-31,2024-02-01,0.00004416490240899711,0.00004413228680840231,0.00004360708858228968,0.0000433547837222761,40087.73980495644,983278.3808512974
2024-01-30,2024-01-31,0.00004621076513174351,0.000045126439203547955,0.00004481818707371217,0.00004397356565122037,39641.513244065536,1021837.6723609277
2024-01-29,2024-01-30,0.00004602945182090927,0.00004638320250807696,0.00004508810981702208,0.00004622619865701334,40226.23007380555,1030955.7960018717
2024-01-28,2024-01-29,0.00004686857207618896,0.000047329899072612184,0.000045879463458532286,0.00004601712576318845,41780.236642866716,1048340.9812386042
2024-01-27,2024-01-28,0.000045922521516384445,0.000046467242354764276,0.00004571728096757829,0.000046688475879636835,41838.38780527172,1034924.9819131386
2024-01-26,2024-01-27,0.00004439901020794024,0.00004614464975222019,0.000044414818626793576,0.0000459722094121269,39265.076979558864,1021790.8357865866
2024-01-25,2024-01-26,0.00004451354079389737,0.00004471366694844127,0.000044047865095367494,0.00004437157560860081,33764.81848508566,994899.6558848864
2024-01-24,2024-01-25,0.00004361170497591878,0.000045478316334914664,0.00004379949206807265,0.000044823895136037905,41528.452858156445,997421.4153974347
2024-01-23,2024-01-24,0.00004239168665313688,0.00004244468674229112,0.000042937547135159254,0.00004362321156637478,45321.581320846104,958832.6842559958
2024-01-22,2024-01-23,0.00004153207530165011,0.00004161211675497556,0.00004223695793120907,0.00004239536198769363,42094.78106280486,937003.6727914123
2024-01-21,2024-01-22,0.00004162488488170388,0.000042181261392041667,0.00004159186710158536,0.000041614132086044805,40654.14460765607,935678.878862971
2024-01-20,2024-01-21,0.00004271741585716217,0.00004284374573135801,0.00004121304513302927,0.000041553191327285226,48956.50827128183,939201.4641241827
2024-01-19,2024-01-20,0.000042166997646709726,0.00004247682820013303,0.00003948989320834343,0.0000426412122567692,51774.997663200455,918874.4507625431
2024-01-18,2024-01-19,0.00004429749757826297,0.000044024366035104256,0.00004174638832476869,0.00004208089294869777,47241.90311576159,962445.2315988938
2024-01-17,2024-01-18,0.00004347695276726511,0.00004351633232212764,0.00004378575882855364,0.00004428399918447666,90598.37473795709,977384.5215358265
2024-01-16,2024-01-17,0.00004384970610345134,0.00004365945054833813,0.000043793231060041115,0.000043430334022412014,105327.67109572877,982176.5417433762
2024-01-15,2024-01-16,0.000045672142045059694,0.00004485467069627412,0.00004393291815079036,0.000043812290610771165,107472.15154491327,993400.3300986062
2024-01-14,2024-01-15,0.00004432607152870997,0.00004564533048373726,0.0000454917537933528,0.0000454917537933528,69520.75521248487,1011709.0130988529
2024-01-13,2024-01-14,0.00004563354982153369,0.00004507725470587064,0.00004498771552297582,0.00004435510278923394,41743.32948833929,997600.8417593839
2024-01-12,2024-01-13,0.00004733116784507905,0.000046393193742050826,0.00004490589132760306,0.00004570689457534474,60368.50376326449,1027453.1598280361
2024-01-11,2024-01-12,0.00004619200776760142,0.000047991307203409163,0.000044657338840179604,0.00004701324769187371,64656.43671889714,1027713.3906818796
2024-01-10,2024-01-11,0.00004760172097659105,0.00004692162567837941,0.000046934569974475706,0.000046364961147479685,54836.54396458847,1046688.0236268825
2024-01-09,2024-01-10,0.000049210788513209626,0.00004933651739733638,0.000048393461086103864,0.000047398184468119595,62749.746645608466,1096979.2019763493
2024-01-08,2024-01-09,0.000047821432744134135,0.00004901113399119025,0.000045295916735494055,0.00004882121830303665,48043.5847979283,1035988.2048588311
2024-01-07,2024-01-08,0.000048277475553102145,0.00005015826128311529,0.00004738404060838279,0.00004778429785135571,47612.054239911326,1078883.5516440496
2024-01-06,2024-01-07,0.00004854786584679725,0.00004883520699873311,0.00004684274783335226,0.000047967609463962543,59248.89567472329,1065354.2987129267
2024-01-05,2024-01-06,0.00005218937383210524,0.00005219036368723231,0.000048031580099038746,0.000048735239854512195,77758.65566617335,1108737.4055820266
2024-01-04,2024-01-05,0.00004774484559042137,0.000051631908227195,0.00004657970965272258,0.0000514724370747634,82717.61102266844,1061893.3445116226
2024-01-03,2024-01-04,0.000049301680803894665,0.0000503849871988805,0.0000430440162068355,0.00004805597240312481,77329.15829513867,1067415.5561972198
2024-01-02,2024-01-03,0.00004956645751792016,0.00005060717832408854,0.00004834586869794077,0.0000493530715353088,52513.392694844704,1094170.4981814206
2024-01-01,2024-01-02,0.00004897186200361286,0.000049399185810085626,0.00004795816903846328,0.00004941050816114877,40212.37243563181,1073359.2333005099
2023-12-31,2024-01-01,0.000051743069456984085,0.0000511117965940134,0.00004821769382709668,0.00004869972938932244,56337.61342929105,1097351.0268202408
2023-12-30,2023-12-31,0.000052319964983153936,0.000053889254938963825,0.00004928120399730471,0.00005099968114855273,139797.8556688678,1123625.4492192243
2023-12-29,2023-12-30,0.0000478538065441683,0.00005353974911407881,0.00004799883544279964,0.00005182102275027549,177405.23931172528,1124604.6461036454
2023-12-28,2023-12-29,0.00004480021087284667,0.00004643461301308989,0.00004436608806184469,0.000047763430932254246,53329.169579786736,993548.8433201521
2023-12-27,2023-12-28,0.00004736497732711821,0.0000444859568291558,0.00004602265545929003,0.000044505483071031285,54832.16136331732,1005261.9310284128
2023-12-26,2023-12-27,0.00004812047352420665,0.00004944736031369348,0.00004532739381258487,0.00004690328186686764,64005.570566678805,1041957.317481288
2023-12-25,2023-12-26,0.000045954788671846154,0.00004742666313168901,0.000045600882852199594,0.00004806031648890724,60108.533993996374,1021028.7231483024
2023-12-24,2023-12-25,0.00004844106639957069,0.00004852276194922112,0.00004559530623212684,0.000045985941197801934,56664.89969668172,1039615.2608084042
2023-12-23,2023-12-24,0.000047271284236455365,0.00004913581392173426,0.000046453546508359154,0.00004870339249810519,51527.44679165395,1041643.6298133328
2023-12-22,2023-12-23,0.000050226745458960575,0.00004924892307225012,0.000047493787245170034,0.000047188493007459594,58562.15264999069,1058661.9165766223
2023-12-21,2023-12-22,0.000051687043985101424,0.00005071819097673851,0.00004972578452761757,0.000050439874562882776,82890.48977684863,1105025.1282184024
2023-12-20,2023-12-21,0.00004886847866001866,0.00005190569415842831,0.00004822928376936594,0.00005178663959474367,64833.57314644398,1096219.4953736241
2023-12-19,2023-12-20,0.000049263820622917864,0.00005081663741404231,0.0000491730829278504,0.0000489821512631708,73459.80526372725,1081632.1111037377
2023-12-18,2023-12-19,0.00004796761058464407,0.00004890842698313559,0.00004482646553660429,0.00004900193133249315,79089.92281184783,1044591.8250773721
2023-12-17,2023-12-18,0.000052895017127516244,0.00005286642429071979,0.00004725861762116003,0.000048354411655012864,43375.327325763814,1087440.9620154935
2023-12-16,2023-12-17,0.000052833055149701314,0.00005492283817720029,0.000052458854428387504,0.00005291321629660051,30471.277381060932,1165613.8942250786
2023-12-15,2023-12-16,0.0000554880042945495,0.00005554069381957174,0.00005256641165390217,0.00005278482491845892,33518.34951427518,1185772.0349591337
2023-12-14,2023-12-15,0.000056593823229835414,0.000055943308533789096,0.000055641809186804244,0.00005552563421355642,48873.7184065254,1224990.8084895452
2023-12-13,2023-12-14,0.00005397649941328174,0.00005765947354896585,0.00005464504641147645,0.00005602226134468842,49159.61270915145,1212674.6161006752
2023-12-12,2023-12-13,0.000053472918088440265,0.00005607749068669499,0.000053281191998663875,0.000053815117392209566,37483.09369275081,1193671.5286546678
2023-12-11,2023-12-12,0.000054756362477007125,0.00005471388386752428,0.000052989142607878526,0.00005349648399205826,38507.32946855362,1175514.7605314062
2023-12-10,2023-12-11,0.00005443946278559064,0.000054871127497101036,0.00005310662243645441,0.000054644062178923706,26616.28306618279,1187859.910707376
2023-12-09,2023-12-10,0.000055436831256052614,0.00005549531066113825,0.000053759711777903366,0.00005468872961151241,32031.798887131943,1194644.6826167412
2023-12-08,2023-12-09,0.00005418067154054028,0.00005647442656145226,0.00005367979630500747,0.000055297896061577845,39609.84539045629,1205947.0120697895
2023-12-07,2023-12-08,0.00006125186986540512,0.00005839456417135335,0.00005668685870392834,0.00005376134451960913,33983.61139660851,1264863.2165819788
2023-12-06,2023-12-07,0.00006100301300646886,0.00006130311105468703,0.000060653069207614307,0.00006143733508930544,38507.84041608268,1328019.2445932634
2023-12-05,2023-12-06,0.00006492928937936627,0.00006370343233513915,0.0000629190093175215,0.00006099857699126646,75559.69747118057,1372587.3446776832
2023-12-04,2023-12-05,0.00006389664452510992,0.00006607854512241127,0.00006284953811493568,0.0000648662489071472,71733.25868298046,1397239.3903789103
2023-12-03,2023-12-04,0.00006354760850695689,0.00006458728433152123,0.00006376441723499502,0.00006397879972032317,37473.7499508955,1398468.2078035988
2023-12-02,2023-12-03,0.0000660906376439301,0.00006477298916655415,0.00006473182255054862,0.00006339634729980999,48633.7476702591,1418323.0546343108
2023-12-01,2023-12-02,0.00006244926064203347,0.00006704813448286853,0.000062590533057961,0.00006607012992569471,33998.07370606218,1394553.6519336256
2023-11-30,2023-12-01,0.00006342044486583497,0.00006379415451751298,0.00006276530452310793,0.00006247510087399241,27888.316439787763,1372862.7531584753
2023-11-29,2023-11-30,0.00006460216650119475,0.00006497629014276295,0.00006307152233331228,0.00006339655278819217,41413.72742925226,1394123.4350552836
2023-11-28,2023-11-29,0.00006337441324480406,0.00006502678124628548,0.0000616229097854673,0.00006449058003430256,43846.117751055026,1381884.2241835282
2023-11-27,2023-11-28,0.00006321714241828771,0.00006376273390649949,0.0000613395307686128,0.0000630264468685062,41916.22524314252,1353925.9200808422
2023-11-26,2023-11-27,0.00006576059665223694,0.0000661757696476722,0.00006235756206167842,0.00006315384991811356,35757.91087842209,1394090.8461942652
2023-11-25,2023-11-26,0.00006708841154147778,0.00006784289686600745,0.00006472628905275747,0.00006570349628120547,58594.46485898971,1436141.910132703
2023-11-24,2023-11-25,0.00006135668076193662,0.00006699819791538852,0.00006101109162188808,0.00006695401235971012,50934.07110759793,1388372.8834107718
2023-11-23,2023-11-24,0.00006182114858422047,0.00006267608786131723,0.00006068186704995077,0.000060991832203692276,60969.39000026964,1331746.3086407126
2023-11-22,2023-11-23,0.0000610140763740966,0.00006449232459269104,0.0000610140763740966,0.0000622032093300406,96194.29218262207,1367257.9633566516
2023-11-21,2023-11-22,0.00006363915541278895,0.00006497618271571037,0.00005922161991580497,0.00005932845409479435,84280.06644903844,1366654.9469721334
2023-11-20,2023-11-21,0.00007179577068694353,0.00007073723431157344,0.00006433367029326804,0.00006430657359515301,105810.25805179893,1476299.259355697
2023-11-19,2023-11-20,0.00006994535465240028,0.00007580784104325147,0.00006873361692191918,0.00007129559485795285,133544.57721830936,1564270.7664084693
2023-11-18,2023-11-19,0.0000687656596125739,0.00007416190333863139,0.00006624416118603034,0.00007088898044828856,149992.84551859403,1491833.7331672926
2023-11-17,2023-11-18,0.0000643887697105355,0.00007127255764663093,0.00005902997723494725,0.00007048386887460105,126670.89953157543,1398780.9561623666
2023-11-16,2023-11-17,0.00005670211979065488,0.00006951770884725977,0.00005749309541386196,0.00006371402190010096,108320.13400061525,1365749.4095367203
2023-11-15,2023-11-16,0.00004508250135980838,0.00005725625461281034,0.000045329659451151474,0.000056496354325586174,47185.435605188446,1104122.3483383139
2023-11-14,2023-11-15,0.000039141777558173715,0.00004404043747831832,0.000040862777780855254,0.00004530174516820914,23818.214466344725,908965.4209580777
2023-11-13,2023-11-14,0.000042825980662216706,0.00004233158890887865,0.00003889059708969312,0.00003929956785409473,20137.739123486666,879338.1316450174
2023-11-12,2023-11-13,0.0000430741503529258,0.00004409796884759944,0.00004241843034806328,0.00004276638729241297,21177.55749255877,929803.9463397785
2023-11-11,2023-11-12,0.000043734422902826065,0.000044139619567312546,0.00004121516802336673,0.0000430623869584308,29759.78684179173,921930.3853296103
2023-11-10,2023-11-11,0.00004418926693483536,0.000046546748564990096,0.00004275516913234334,0.00004383689635566272,63768.78746870515,946116.4223909302
2023-11-09,2023-11-10,0.00004136875134778323,0.00004359369765729531,0.000040605431145295614,0.00004316496622280347,60392.90229953638,950226.2027452581
2023-11-08,2023-11-09,0.00003595078221533473,0.00004139948527329424,0.00003618648952355078,0.0000412459057245787,26608.18582135169,820334.3375811226
2023-11-07,2023-11-08,0.00003382695395821133,0.000036560028827037846,0.00003424343907645226,0.00003607565857732336,16100.400379187578,750116.6590212396
2023-11-06,2023-11-07,0.000034012406366234207,0.00003561031845524918,0.00003288075589835851,0.000033835295761545636,31211.943988106832,731262.0175350886
2023-11-05,2023-11-06,0.00003177223502624234,0.000034543246783243625,0.00003095693623005825,0.00003395807068941926,25510.045969283226,697061.6611144295
2023-11-04,2023-11-05,0.000028433177329658604,0.000032006371374284025,0.000028484267030236532,0.000031734112749567324,12268.343839439973,637565.6568664304
2023-11-03,2023-11-04,0.00002828993877736523,0.000028290887431775243,0.00002824092280017703,0.000028290887431775243,5941.014316685102,605751.562365515
2023-11-02,2023-11-03,0.00002807988205090182,0.00002780095758956473,0.00002799144559755366,0.00002825606259943363,6378.788208504758,599380.0040122842
